room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0,1,62,1,58,100
1,2,16,1,29,165
0,3,3,3,21,70
0,3,0,1,179,302
1,2,44,1,7,88
0,1,1,1,0,28
0,1,1,1,0,150
1,2,5,2,177,199
1,5,0,1,0,395
1,2,1,2,354,79
0,4,0,1,365,200
1,2,10,1,0,110
1,6,4,4,313,1100
0,1,35,1,90,110
1,2,88,2,9,196
1,2,4,1,86,350
1,2,5,1,0,115
0,8,1,1,0,100
0,3,24,1,9,65
0,2,56,1,60,90
0,1,64,2,280,60
1,2,70,2,248,80
1,3,54,2,240,119
1,5,2,1,0,97
0,3,2,1,0,31
2,2,0,1,166,400
1,1,26,2,192,224
0,1,0,1,0,300
1,2,3,1,0,75
1,5,93,1,0,85
0,2,1,1,0,69
0,1,0,1,5,70
1,6,9,1,53,75
0,3,15,1,0,160
0,4,5,1,33,75
0,2,69,3,11,76
0,1,17,3,354,35
1,1,35,1,0,275
1,2,0,3,69,152
1,10,4,1,0,115
0,2,92,2,60,138
0,1,0,1,0,23
1,1,1,1,0,225
1,1,1,1,5,165
0,15,1,3,333,59
0,1,20,1,364,170
0,2,72,1,160,79
0,3,0,1,0,95
1,1,3,1,65,150
0,1,5,2,158,60
0,2,37,1,0,150
1,2,8,1,67,150
1,2,2,1,64,170
0,2,1,2,354,150
0,4,5,1,0,55
1,5,2,1,0,125
1,2,0,1,0,94
0,6,1,1,88,75
1,2,4,1,12,111
0,2,25,2,0,88
1,3,27,2,308,125
0,1,13,3,71,100
0,6,2,2,0,60
1,2,58,3,323,265
0,2,0,1,0,60
1,5,7,1,10,180
1,2,4,1,1,150
0,7,0,1,0,31
0,1,0,1,0,45
0,1,5,1,167,75
0,1,92,3,357,70
0,5,0,2,0,70
1,2,2,1,5,108
1,2,11,1,0,250
1,4,2,1,0,140
0,4,2,1,0,99
1,3,37,1,47,88
1,4,1,1,0,150
1,1,2,3,0,91
1,2,1,1,0,225
1,5,3,1,52,74
1,2,68,1,290,125
1,1,1,1,0,135
1,1,0,1,86,78
0,5,15,1,123,45
1,2,80,1,188,165
1,2,84,1,178,170
1,2,17,1,0,115
1,7,0,1,0,200
1,2,3,1,188,200
0,1,0,1,179,70
1,3,2,1,0,148
0,2,22,4,139,69
1,1,16,1,47,400
1,2,80,1,105,125
0,3,1,1,0,80
1,2,8,1,0,300
1,1,4,1,3,70
1,3,18,3,217,300
1,1,0,1,0,200
0,2,2,2,0,50
1,2,9,1,41,250
0,1,0,1,89,36
1,2,15,1,61,120
1,1,5,1,162,139
1,2,30,1,327,110
1,2,98,1,237,103
2,1,44,1,90,59
0,1,0,1,0,80
0,1,42,3,337,53
0,1,0,1,88,80
0,7,1,1,0,40
1,4,34,2,340,130
1,4,1,1,0,115
0,3,24,1,153,50
0,5,0,1,0,77
1,2,0,1,311,179
0,3,1,2,0,87
0,1,0,1,0,50
0,2,0,1,365,400
0,3,74,2,285,70
0,4,26,1,73,55
1,2,79,1,98,70
0,2,9,1,364,180
1,1,12,1,6,200
1,1,24,1,1,100
1,1,0,1,0,225
1,3,18,1,175,175
1,5,22,1,7,110
1,1,0,1,0,150
1,2,35,1,34,134
0,1,41,1,5,55
0,15,1,1,0,65
1,3,0,1,220,150
0,6,9,1,0,70
1,2,4,2,0,150
1,3,28,1,25,200
1,5,3,1,0,120
1,3,0,1,0,120
1,2,10,1,70,280
0,2,0,4,89,79
0,2,8,1,0,70
0,1,18,1,175,69
0,1,0,1,0,88
0,1,0,1,0,600
1,3,0,1,0,200
0,2,8,1,0,45
1,7,2,1,0,140
0,2,19,1,0,60
0,2,78,1,206,120
1,2,20,1,2,150
2,2,0,3,324,39
1,3,85,1,193,69
0,1,0,4,269,800
1,5,54,1,274,350
1,2,5,1,0,140
0,2,40,2,84,50
1,3,4,1,1,105
0,2,2,1,35,50
1,7,3,1,13,134
0,3,22,1,360,39
0,1,21,1,364,75
0,1,0,1,0,63
1,3,8,1,0,110
1,2,22,1,24,175
1,3,1,1,29,115
1,1,0,1,0,200
0,1,19,1,362,60
1,2,5,1,0,90
1,1,93,2,0,80
1,3,95,1,63,99
0,6,12,2,54,59
1,4,0,1,148,136
0,1,2,3,0,99
0,2,1,1,0,75
1,1,2,1,0,175
1,5,2,2,0,109
0,1,3,2,173,110
1,2,80,1,212,399
1,1,0,1,0,150
0,10,2,1,3,100
0,2,7,1,255,65
1,4,13,1,179,750
1,7,5,1,0,160
0,5,1,1,187,60
1,1,0,1,0,215
0,3,2,1,0,60
0,1,14,2,6,85
1,3,42,1,233,129
0,3,4,1,0,37
1,1,43,1,232,200
1,1,0,2,301,289
0,1,0,1,0,150
1,2,16,1,55,100
1,3,3,1,85,240
1,12,1,2,0,100
0,1,3,4,207,49
0,3,1,2,365,125
0,5,4,1,250,99
1,5,2,1,15,200
1,2,2,1,87,110
0,2,5,1,0,62
0,2,39,4,236,40
0,1,0,1,45,110
1,3,5,1,83,150
0,1,49,4,1,79
1,2,68,1,247,85
0,1,51,1,16,29
0,3,73,1,359,89
0,3,14,1,0,45
1,2,0,1,0,249
1,2,11,1,22,250
1,3,42,1,303,190
0,2,47,1,28,90
1,2,2,1,0,100
0,2,1,1,0,58
0,1,5,1,83,150
1,2,2,1,138,210
0,1,25,1,170,75
1,2,1,3,351,275
1,2,33,1,267,145
2,1,17,3,212,69
1,1,1,1,0,80
1,2,77,1,10,170
0,2,7,3,71,69
1,1,0,1,365,3750
0,7,1,2,55,50
0,5,1,2,0,38
0,3,36,4,356,108
0,3,0,3,364,250
1,4,4,1,0,125
0,1,46,2,34,50
0,1,17,2,0,99
1,6,4,1,0,78
1,1,68,1,33,160
1,2,2,1,0,155
0,1,6,1,0,85
1,3,0,1,0,400
0,15,6,1,0,110
1,2,20,1,0,99
1,7,12,1,38,70
1,1,6,1,62,199
0,3,4,1,5,59
1,2,3,1,34,150
0,1,1,1,0,88
1,2,67,3,250,325
1,4,69,2,119,75
0,1,1,1,203,200
0,1,5,1,0,90
0,3,4,1,0,53
0,5,75,1,13,31
0,2,50,2,179,40
0,1,0,1,341,100
1,4,3,1,6,85
1,1,13,1,0,130
0,7,1,1,0,63
0,5,18,1,66,60
1,1,2,3,178,150
0,2,25,4,0,75
0,1,0,1,0,55
1,3,0,1,0,110
1,4,26,1,281,249
1,5,6,1,0,150
0,2,17,2,88,170
1,5,2,1,0,82
1,5,0,1,0,303
1,4,1,1,361,129
0,3,2,1,0,41
1,6,25,1,266,163
1,4,20,1,268,210
1,1,5,1,0,80
0,1,0,1,0,32
1,3,46,1,0,180
1,2,13,1,0,189
1,2,53,1,2,250
1,1,1,1,0,150
1,2,31,1,160,225
0,3,0,1,0,80
0,1,0,1,0,100
0,2,16,1,311,55
0,3,16,2,359,68
0,2,0,3,268,325
1,2,0,2,12,350
1,1,12,1,0,125
0,2,48,2,5,66
0,5,91,1,143,125
0,1,0,3,364,55
0,2,1,1,22,75
0,1,3,1,179,50
1,1,4,1,0,200
1,10,0,2,4,150
1,3,36,1,21,102
0,1,73,2,193,67
1,7,0,1,0,150
1,3,1,1,0,250
0,2,16,1,6,100
1,3,22,1,0,177
0,1,1,1,158,75
1,3,50,3,365,180
1,1,5,1,185,323
1,5,1,1,36,200
1,2,1,1,0,150
1,1,52,3,219,122
0,1,0,1,0,75
1,2,4,1,233,200
0,2,36,3,232,50
1,5,7,1,9,200
2,1,0,1,0,130
1,5,1,1,0,70
0,1,59,2,29,70
1,7,10,1,365,200
1,1,1,2,0,175
0,3,1,1,0,75
0,14,25,2,276,49
0,5,1,1,0,50
1,2,0,1,41,71
1,3,48,1,3,93
1,2,39,2,0,199
0,3,1,1,0,85
1,1,63,1,0,165
1,4,3,1,0,110
1,1,61,1,113,125
0,2,5,1,20,150
1,3,16,1,332,219
0,2,30,3,92,50
1,2,16,1,261,185
1,2,0,1,47,200
0,4,18,1,0,55
0,4,3,1,0,75
1,6,5,1,85,400
0,3,19,1,48,100
1,3,0,1,0,149
0,2,14,1,0,59
0,2,5,1,0,80
1,1,10,2,46,130
1,2,65,1,5,255
1,1,1,1,77,170
1,2,20,1,0,104
0,2,0,2,346,92
1,3,91,2,217,98
0,7,22,2,68,41
1,2,0,2,363,200
1,3,0,1,0,148
0,7,0,3,356,95
0,1,0,1,0,150
0,2,6,1,0,70
1,2,27,4,308,149
1,5,12,1,127,200
1,5,18,1,2,90
1,15,5,3,0,95
1,7,28,1,333,170
1,2,4,1,1,170
0,7,0,1,0,80
1,14,0,1,53,120
1,3,2,1,0,68
2,1,3,2,90,49
1,2,4,1,0,100
1,3,1,1,0,200
0,5,2,1,0,50
1,5,6,1,0,117
1,5,53,1,148,210
1,2,10,2,365,250
0,3,8,1,179,85
1,2,12,1,0,200
1,2,0,1,0,110
1,2,0,1,0,300
1,3,7,1,49,199
0,2,10,1,0,150
0,1,0,1,0,49
1,1,2,1,0,83
1,2,76,1,283,115
1,3,15,1,0,100
1,5,51,1,8,115
0,1,40,4,342,55
0,1,0,1,0,60
0,3,83,2,355,109
1,1,2,1,0,100
0,5,0,1,0,80
0,1,6,1,0,85
1,1,0,1,179,400
1,2,5,1,0,100
0,1,1,1,0,150
0,2,31,1,265,68
0,4,0,2,12,120
1,1,0,1,0,150
1,2,55,1,12,129
1,5,0,1,205,220
0,1,20,4,305,69
1,3,8,1,0,98
0,2,3,1,35,150
1,2,7,1,0,100
0,5,3,1,0,120
1,3,14,1,158,195
1,2,3,1,2,197
0,5,5,2,3,45
1,5,93,2,7,101
0,5,71,2,100,56
0,3,1,1,0,100
0,5,0,1,23,250
1,1,4,1,0,75
1,3,7,1,231,300
1,5,22,1,336,179
0,5,37,1,135,120
0,2,77,3,12,80
1,2,0,1,0,199
0,3,2,1,0,80
1,5,6,1,67,200
1,4,16,1,12,150
0,1,3,1,1,80
1,5,1,1,0,120
0,3,0,2,2,100
1,2,10,1,11,239
1,1,87,1,151,149
1,1,13,1,0,250
0,1,0,1,29,138
0,3,4,1,364,94
0,1,0,1,0,66
0,3,28,1,6,90
0,1,0,1,188,100
1,1,0,1,0,92
1,7,0,1,178,128
0,1,3,1,0,59
1,4,1,1,0,200
0,3,37,1,18,65
0,1,2,2,0,65
0,2,1,1,0,40
1,7,0,1,77,239
0,3,25,2,245,95
1,5,9,1,99,108
1,2,0,1,5,100
1,3,43,1,29,112
1,4,5,1,10,130
0,1,1,2,0,60
1,3,62,1,82,250
0,2,15,1,257,85
0,4,6,1,0,45
1,2,4,1,38,200
1,2,5,1,0,160
0,2,16,2,0,60
0,1,0,2,163,65
0,3,7,3,319,35
1,2,9,1,3,295
0,2,32,4,336,40
0,2,8,3,275,80
1,3,30,1,3,115
0,1,7,1,0,65
1,3,5,1,13,200
0,3,1,2,0,45
2,1,9,1,0,20
1,1,2,1,0,88
1,1,81,2,141,49
1,1,71,1,256,140
1,2,80,2,365,105
1,3,4,1,88,95
0,1,27,2,0,65
0,2,0,1,0,37
0,1,0,1,0,50
0,2,14,4,165,49
0,2,56,1,249,80
0,6,3,1,62,40
0,3,1,3,0,100
0,5,2,1,83,90
1,5,50,1,328,140
0,2,5,1,0,50
1,1,3,1,188,225
1,4,27,1,169,225
0,4,1,1,0,40
1,4,1,1,0,200
0,1,4,1,203,175
0,4,19,1,89,55
0,14,0,1,0,50
0,10,22,1,4,40
0,1,0,2,7,85
0,1,0,1,0,37
2,7,0,1,83,30
1,7,46,1,0,100
0,5,1,1,0,49
0,2,16,4,3,80
0,2,54,1,0,41
0,2,2,1,0,65
0,1,70,2,220,75
0,2,37,1,33,133
0,2,16,3,215,75
0,3,22,1,0,295
1,1,2,1,0,100
0,1,7,1,0,80
0,2,0,1,3,100
0,2,19,3,359,55
1,1,4,1,235,300
1,1,2,1,360,86
1,1,0,1,8,250
0,2,9,1,0,75
1,14,14,4,365,490
1,4,70,1,283,110
0,1,27,3,342,80
0,7,7,2,0,53
1,3,3,1,78,95
0,7,0,1,0,90
1,3,12,1,0,98
1,7,56,1,188,125
0,4,0,1,0,70
0,7,10,1,365,80
1,3,0,2,21,90
1,3,0,1,90,350
1,1,11,3,363,130
0,3,18,1,362,180
1,3,20,1,0,180
0,3,1,1,37,73
0,1,2,1,0,34
0,2,20,2,35,86
1,1,1,1,0,199
0,5,1,3,356,38
0,3,1,1,0,60
1,4,9,1,4,180
1,5,7,3,215,250
0,1,2,1,0,50
1,2,4,1,322,250
0,1,16,2,8,58
0,1,7,2,304,115
0,2,14,1,275,65
2,2,14,3,306,45
1,2,17,2,270,170
1,4,1,1,228,200
0,1,2,1,0,95
1,2,2,1,241,150
1,2,74,1,333,120
1,5,2,2,364,150
0,1,6,1,0,77
1,1,2,1,346,165
1,4,3,1,275,400
1,5,11,1,40,145
0,5,2,1,0,70
1,5,0,2,0,350
0,2,5,1,1,70
0,2,4,1,34,45
0,2,29,1,321,79
1,1,0,1,0,185
0,2,55,4,246,97
1,4,11,2,0,284
0,1,95,2,51,84
0,2,98,1,20,69
0,3,8,1,35,42
1,4,33,1,23,100
0,1,1,1,65,75
1,3,14,1,0,300
1,5,7,3,14,140
1,1,0,1,0,125
1,2,0,1,65,129
0,2,4,2,28,95
1,3,87,1,302,160
1,1,0,1,354,139
0,1,2,4,342,165
0,2,31,2,5,80
1,2,59,1,185,220
1,1,2,1,0,225
1,7,4,1,0,150
1,4,48,1,312,200
1,3,28,1,0,237
1,3,1,1,0,150
2,2,1,2,90,35
0,7,73,4,212,70
0,1,0,1,0,55
0,1,1,1,66,40
1,2,15,1,4,180
0,2,1,1,0,60
1,5,0,1,0,100
1,1,82,1,302,155
1,3,48,1,53,200
0,1,21,2,343,85
0,3,1,1,0,52
0,3,0,3,12,110
1,2,71,1,68,175
1,3,5,1,254,140
0,2,32,1,0,88
0,1,1,1,0,50
1,4,7,1,0,71
1,5,1,1,281,500
0,3,69,1,104,179
0,1,7,2,0,350
0,3,1,1,341,180
1,3,1,1,230,550
0,1,3,3,249,57
0,3,0,1,27,30
0,2,31,1,0,50
1,2,15,1,17,214
0,3,2,1,23,125
0,1,38,1,312,53
0,1,6,1,0,35
0,2,12,1,33,115
1,2,0,1,94,99
1,4,2,2,0,130
1,2,11,1,237,85
0,2,26,4,0,50
1,2,41,1,158,200
0,1,40,2,0,60
1,2,64,1,72,147
1,2,20,2,284,167
0,1,6,3,155,75
1,5,24,1,20,105
0,4,19,2,0,49
1,1,2,1,0,99
0,1,10,1,73,65
0,1,4,2,363,78
0,6,6,1,0,40
1,1,11,1,0,1495
0,3,10,1,42,150
1,3,79,1,151,225
1,5,44,1,180,385
0,1,2,1,0,45
0,2,0,3,35,55
1,7,50,1,319,395
0,1,61,3,361,30
1,2,6,1,330,195
1,5,3,1,0,295
0,7,0,2,176,85
1,2,24,1,194,149
1,3,3,1,0,16
0,4,11,1,5,135
0,1,28,1,161,45
0,1,52,3,40,120
1,2,1,1,0,130
1,2,81,4,342,450
0,1,5,1,0,58
0,4,1,2,0,60
0,4,0,1,91,150
0,1,1,1,0,35
0,2,26,1,118,125
0,1,0,1,0,550
1,3,42,1,219,104
1,3,0,1,5,160
1,3,96,1,1,125
0,14,0,1,0,45
1,3,1,1,0,250
0,2,3,2,0,39
0,1,3,1,0,45
1,2,37,1,86,165
1,5,10,1,8,160
1,4,4,1,33,150
1,5,1,1,12,197
0,4,77,1,21,240
1,2,0,2,159,240
1,1,43,1,24,180
0,4,22,1,3,260
0,7,0,2,0,50
0,1,13,1,188,130
0,2,23,1,104,90
0,3,12,1,0,105
1,2,2,1,279,275
0,3,6,2,233,70
0,12,31,4,102,61
1,7,0,1,0,140
1,5,5,1,340,799
0,5,6,1,0,55
0,2,14,1,112,110
1,6,0,1,9,700
1,3,34,1,156,109
1,1,26,1,333,120
0,2,5,1,273,105
0,1,0,1,0,55
0,3,34,2,161,100
0,2,29,4,149,55
0,7,26,1,0,78
0,4,14,1,8,55
1,2,50,1,54,95
0,3,15,1,0,63
1,1,0,1,365,1000
0,1,10,1,162,75
0,3,7,1,43,45
1,3,93,1,65,140
0,3,0,1,43,75
0,1,3,1,341,60
0,1,1,1,48,49
1,7,2,1,0,160
0,1,4,1,0,100
0,2,25,1,0,100
1,2,16,1,0,350
1,2,5,1,0,125
0,3,12,1,0,100
0,1,19,3,0,55
0,2,81,3,88,99
0,1,4,1,1,55
0,1,0,1,0,60
1,2,2,1,0,69
0,1,2,1,0,55
1,5,0,1,0,200
1,1,0,1,0,300
1,2,53,1,14,300
0,1,0,1,166,50
1,3,1,1,57,900
0,1,7,3,135,150
1,1,15,1,27,165
0,5,0,1,179,80
0,3,46,3,0,60
1,5,39,1,12,100
0,4,7,3,54,85
1,5,4,1,0,115
0,1,3,2,179,90
1,15,0,1,0,155
1,3,37,1,174,250
1,4,2,1,0,160
1,1,0,1,365,550
1,2,0,1,0,250
1,2,1,1,0,100
1,3,0,1,0,163
1,2,0,1,0,120
1,1,0,1,0,260
0,1,37,1,142,55
0,3,2,1,0,75
1,7,43,1,146,122
0,1,11,1,81,150
1,4,7,1,5,69
1,5,24,1,137,350
0,1,0,1,0,60
1,4,6,1,250,250
0,1,36,1,0,43
0,1,0,1,43,80
1,2,13,1,0,150
2,5,2,2,23,29
1,5,9,1,87,180
0,4,34,1,34,70
1,4,5,1,0,195
1,1,0,1,0,200
1,3,26,1,70,265
1,2,8,1,0,150
1,1,0,1,0,100
0,5,1,1,0,75
1,1,28,1,113,105
0,1,40,2,86,129
1,5,9,1,0,89
1,2,14,2,335,375
0,5,0,1,72,75
0,1,0,1,0,42
1,6,5,1,0,110
0,2,10,3,354,49
1,2,0,1,300,295
0,7,0,1,365,60
0,2,9,1,0,300
0,3,0,1,344,120
2,3,15,1,365,50
0,2,8,1,0,75
0,4,5,1,0,50
1,1,1,1,365,190
0,1,0,1,0,50
1,8,3,1,7,100
1,3,3,1,3,110
0,7,36,1,48,79
0,1,15,1,348,75
0,2,8,2,315,55
0,2,80,2,305,75
0,3,7,1,2,30
0,1,2,1,1,100
0,1,0,1,0,60
0,2,11,1,0,37
1,2,0,4,229,450
1,2,92,1,173,280
1,2,7,1,0,100
1,7,1,1,189,120
1,2,1,1,0,300
1,4,0,1,9,350
2,2,2,3,0,85
1,4,37,1,0,90
0,3,62,1,73,70
0,1,49,2,0,60
0,1,9,1,42,80
1,4,77,1,0,275
0,1,4,1,0,50
0,2,34,1,34,93
0,2,11,2,71,70
0,3,0,2,52,100
0,2,1,2,0,58
1,1,4,1,0,250
0,3,68,2,313,51
1,3,64,1,296,102
1,4,2,1,174,700
1,2,0,2,112,140
1,7,31,3,11,269
0,2,13,2,0,55
1,14,2,4,90,400
1,1,3,1,0,110
1,7,1,1,0,140
0,1,0,2,175,185
0,5,8,1,177,59
0,4,2,3,0,94
1,2,0,1,0,115
0,2,21,1,30,40
2,1,16,1,0,50
0,5,1,1,0,75
1,3,20,1,217,195
2,2,0,1,363,100
1,3,3,3,0,150
0,2,2,1,77,50
1,1,20,1,28,80
1,4,47,2,283,350
0,2,16,1,158,55
2,3,1,2,0,70
1,3,14,1,10,165
1,4,5,1,0,150
0,2,15,1,27,60
1,3,24,1,308,170
1,1,0,1,0,500
0,2,0,2,184,90
1,1,2,1,0,190
1,3,1,1,0,150
0,3,56,2,304,72
0,1,50,1,1,55
1,5,12,1,0,105
1,1,5,1,0,219
1,1,3,1,34,235
0,7,0,1,0,110
0,1,86,1,233,61
0,2,34,1,127,85
1,2,7,1,41,120
1,4,1,1,122,250
1,2,3,1,16,80
1,2,23,1,155,125
0,2,18,1,95,105
1,3,0,1,0,450
1,2,64,1,209,80
0,14,1,1,0,75
1,3,13,1,212,299
1,2,6,2,0,120
0,2,43,1,120,100
1,2,8,1,0,110
1,2,1,1,100,145
1,2,32,1,0,198
0,2,1,1,0,145
1,1,3,1,0,270
0,3,0,1,0,50
0,1,0,1,0,120
1,4,0,1,0,450
0,1,12,1,288,89
0,1,1,3,90,170
0,4,0,1,0,69
0,1,1,1,0,100
1,4,0,1,0,200
1,2,11,1,0,450
1,3,5,1,365,289
1,3,0,1,365,250
1,1,96,1,324,129
1,1,38,1,0,110
1,7,19,1,21,108
0,2,82,1,0,90
1,5,0,1,0,85
1,1,8,2,80,167
1,10,1,1,0,130
0,1,2,2,0,80
0,2,41,1,67,150
1,2,6,2,0,220
1,1,91,1,169,690
0,4,15,2,244,95
1,4,0,1,0,190
0,1,4,3,0,55
1,1,52,1,222,140
1,3,5,1,0,150
0,7,3,2,360,45
0,2,10,4,0,69
1,5,7,1,195,250
2,3,21,1,363,165
1,2,8,1,0,300
1,3,18,1,51,250
1,3,1,1,0,155
0,2,5,2,86,88
1,1,27,1,84,104
0,1,5,2,0,40
1,1,24,1,296,201
1,2,39,1,0,230
0,2,24,1,321,75
1,3,2,1,0,160
1,3,2,1,108,300
0,3,10,1,88,85
0,3,5,1,0,77
1,5,7,1,4,225
0,3,18,1,0,70
2,1,0,1,44,400
0,12,0,1,14,60
1,5,25,1,0,160
1,2,37,1,0,154
0,1,5,1,0,99
0,1,9,2,0,30
0,3,0,1,78,90
1,1,5,1,0,135
1,1,7,1,54,95
2,3,93,2,26,49
1,3,16,1,96,145
1,7,6,1,19,95
0,2,0,1,0,150
0,2,31,4,280,55
1,7,21,1,158,250
2,7,1,1,344,35
0,1,1,1,0,39
1,5,0,1,0,195
0,2,18,1,61,100
0,2,6,2,0,90
1,2,20,1,0,168
0,2,1,3,179,62
0,3,11,1,66,45
1,1,9,1,0,200
1,4,4,1,301,699
1,2,11,1,128,120
0,5,0,1,0,88
0,1,0,1,0,57
1,3,15,3,124,325
0,2,32,3,315,49
1,2,49,1,283,235
0,2,5,2,0,80
1,2,2,4,89,105
0,2,79,1,43,135
1,2,10,1,3,132
0,3,33,1,0,35
1,2,52,1,0,250
0,2,69,2,60,65
1,1,49,1,296,264
0,1,0,1,170,55
0,7,0,1,0,38
1,5,3,1,0,195
0,2,0,1,0,90
0,4,0,1,0,50
0,2,0,1,0,90
0,1,0,1,0,27
1,1,0,1,363,500
0,3,0,2,82,40
0,2,5,1,0,210
0,2,0,1,10,59
1,2,1,1,0,185
1,2,2,1,0,98
1,3,1,1,0,90
1,2,10,4,12,190
0,14,0,1,0,40
1,2,1,1,0,250
0,7,0,1,0,60
1,2,18,1,209,89
0,1,12,1,0,75
0,14,3,1,31,100
0,1,18,2,158,49
0,1,11,4,78,34
0,2,5,2,0,65
0,1,55,1,4,99
1,3,11,2,110,250
0,1,4,1,0,54
1,2,1,1,270,225
0,1,1,1,0,70
1,7,2,1,172,67
0,3,2,2,0,115
1,5,1,1,327,150
0,2,0,1,0,100
1,2,48,1,316,93
2,2,0,3,336,75
0,4,2,1,0,80
1,4,8,1,353,130
0,8,1,1,0,100
1,5,59,1,169,595
1,2,1,1,0,300
1,3,28,3,209,97
0,1,50,1,0,90
0,3,0,1,83,175
1,2,2,1,103,175
1,2,6,1,4,150
0,5,1,1,0,89
0,1,5,2,138,61
1,3,12,1,4,230
0,2,39,1,276,51
1,4,12,2,0,139
0,1,1,1,0,41
0,13,24,2,166,59
1,6,11,1,174,150
1,2,7,1,0,123
1,5,5,1,3,150
0,2,1,1,50,43
0,2,0,4,90,40
0,1,0,2,180,75
0,1,73,1,251,67
1,2,1,2,265,215
1,1,4,1,0,140
1,3,36,1,29,300
1,1,0,1,0,100
0,2,36,1,0,95
1,2,84,1,322,75
1,1,48,3,326,150
1,4,5,1,0,150
1,8,8,1,0,100
1,2,14,1,363,150
0,2,65,1,311,72
0,2,4,1,0,40
1,2,83,1,217,119
0,5,0,1,310,150
0,2,93,2,323,82
2,2,1,3,167,25
1,5,7,1,0,225
0,2,67,1,211,90
1,2,47,1,89,250
0,1,47,2,196,49
1,6,8,1,158,299
1,4,3,1,95,92
0,2,7,1,0,88
1,4,9,2,6,150
1,1,64,2,7,310
0,2,3,1,0,80
0,1,1,1,0,135
0,4,30,1,286,45
0,2,3,2,0,50
2,1,0,1,89,115
1,7,30,1,224,200
1,6,36,1,71,140
0,12,1,1,0,48
0,1,9,2,0,109
0,1,2,1,0,100
1,3,12,1,151,149
2,1,32,3,332,32
1,2,0,1,0,500
1,1,1,1,0,140
1,3,6,1,0,147
0,1,0,1,67,50
1,1,0,1,0,100
1,2,6,1,0,140
2,1,0,1,0,25
1,3,6,1,25,150
0,1,0,3,0,50
1,3,14,2,153,150
0,2,0,1,0,160
1,3,12,1,301,350
0,2,0,1,61,100
0,14,0,1,0,35
1,3,17,1,14,125
1,3,2,1,212,345
1,1,3,1,0,200
1,2,13,1,10,159
1,1,3,1,0,105
0,1,25,1,0,40
1,7,11,1,0,485
0,2,0,1,0,44
1,3,0,1,167,379
0,7,2,1,0,47
0,3,34,1,139,25
1,7,0,1,180,100
1,2,60,1,39,100
0,3,2,1,1,90
0,3,2,1,0,75
0,7,1,1,0,100
0,4,24,2,0,85
1,3,2,1,0,115
0,1,0,1,0,42
1,2,6,1,23,200
0,7,0,1,0,80
0,3,0,1,0,60
0,2,14,1,308,50
1,2,51,1,10,130
1,1,0,1,0,120
1,4,59,1,263,335
0,1,1,1,0,65
1,3,79,1,300,78
1,2,2,1,44,195
0,2,4,2,0,80
1,6,79,1,137,250
0,3,5,1,0,45
1,3,1,1,0,415
0,2,1,1,87,125
0,2,0,1,365,89
0,2,3,1,0,90
1,2,7,1,104,300
1,1,5,1,0,95
1,7,4,1,56,187
0,2,5,3,252,99
1,7,0,1,58,120
0,1,0,1,0,75
0,4,65,1,290,63
1,5,32,3,38,85
0,3,14,1,121,125
0,1,3,1,0,55
1,2,5,2,365,165
1,7,9,1,4,92
0,1,0,1,0,75
1,5,3,1,0,275
2,7,0,1,365,200
0,1,20,1,67,115
0,2,0,2,83,63
1,2,50,1,0,112
0,1,0,1,0,68
0,5,47,1,203,70
0,1,0,1,0,100
0,6,11,3,90,73
1,8,1,1,0,65
0,14,0,1,0,106
1,5,0,1,51,215
0,1,2,1,89,105
0,3,5,2,365,40
0,7,25,2,42,60
1,1,38,1,195,75
1,4,16,2,86,99
1,4,13,1,13,120
1,2,5,1,0,275
0,1,3,1,0,80
1,4,38,1,191,113
0,1,7,3,83,50
1,15,2,1,0,73
0,4,2,1,0,75
0,5,52,1,66,49
0,4,37,1,38,130
0,3,0,1,0,120
0,1,7,1,0,100
0,2,9,3,171,60
1,2,36,1,322,85
1,2,39,1,0,250
0,1,53,3,137,29
0,4,47,2,249,65
1,5,5,1,0,150
1,1,0,1,0,197
0,2,31,1,0,70
1,7,2,1,0,250
0,2,0,1,0,70
0,2,0,1,0,35
1,5,49,1,0,250
0,2,24,1,47,50
0,5,39,3,40,50
1,3,12,1,0,160
1,2,1,1,0,140
2,1,0,1,0,65
1,3,68,1,280,280
1,5,1,1,0,117
1,4,33,1,354,130
0,3,13,1,174,47
1,4,10,1,0,190
1,4,33,1,0,265
1,4,1,1,0,120
0,2,3,2,0,47
0,2,2,1,11,80
1,1,39,2,362,200
0,2,0,1,144,75
1,5,8,1,0,359
0,5,48,1,86,80
2,1,0,3,47,55
1,14,0,1,0,80
1,3,6,1,18,175
0,5,19,1,301,110
0,1,14,2,283,80
0,1,3,1,0,80
0,1,4,3,345,49
1,1,5,1,0,150
0,2,10,2,34,45
1,3,70,1,223,157
0,5,0,1,321,35
1,5,48,4,91,129
0,7,3,1,215,55
0,1,3,1,193,85
0,1,29,1,359,85
0,2,7,1,0,55
0,3,15,1,95,70
0,1,11,1,361,87
1,2,4,1,0,175
1,7,10,1,0,129
1,2,17,1,0,134
1,3,13,1,0,145
0,4,1,1,0,89
0,5,3,1,0,30
1,1,9,1,11,140
1,2,1,1,0,125
0,7,5,4,160,60
1,1,64,1,314,105
0,1,1,1,0,45
0,5,4,2,0,55
1,2,27,1,31,250
0,3,20,1,131,40
0,7,17,1,311,77
1,2,8,1,5,200
